Año,Trimestre,Provincia,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Banda ancha fija,Dial up,Accesos por cada 100 hogares,Accesos por cada 100 hab
2018,4,Jujuy,33248.0,12484.0,153.0,640.0,43608.0,90132,1.0,46.53226639132679,11.899484192418539
2018,4,La Pampa,18832.0,55337.0,2685.0,7772.0,1010.0,85368,268.0,73.49404828314209,24.215175627605007
2018,4,La Rioja,16367.0,34984.0,12.0,252.0,36.0,51633,18.0,50.347993917417234,13.402859048246764
2018,4,Mendoza,148524.0,40205.0,5665.0,10363.0,1547.0,204982,1322.0,37.757783845911696,10.536933969997644
2018,4,Misiones,55500.0,53673.0,465.0,426.0,6209.0,116273,0.0,34.4507488777944,9.38376401334208
2018,4,Neuquén,40747.0,55634.0,3115.0,12425.0,2444.0,112309,2056.0,59.06916926636779,17.58336203291432
2018,4,Río Negro,68377.0,34292.0,1299.0,8037.0,4832.0,115922,915.0,51.86140345426057,15.952033444971306
2018,4,Salta,74295.0,57539.0,638.0,253.0,1853.0,134577,1.0,39.801610069738146,9.639884990122159
2018,4,San Juan,51660.0,5838.0,806.0,2883.0,1211.0,61834,564.0,31.89625207025579,8.125067548299477
2018,4,San Luis,11108.0,7784.0,378.0,53097.0,23964.0,96040,291.0,67.55045369760039,19.332549309229275
2018,4,Santa Cruz,10659.0,4615.0,382.0,6378.0,2734.0,24443,325.0,23.68919410065612,7.049080016507051
2018,4,Santa Fe,335519.0,322782.0,14387.0,18705.0,28997.0,720161,229.0,65.58706886191564,20.62373640643868
2018,4,Santiago Del Estero,25339.0,61243.0,23.0,2649.0,81.0,89333,2.0,37.40072595129344,9.2821177795649
2018,4,Tierra Del Fuego,19789.0,23349.0,1623.0,0.0,1499.0,45716,544.0,93.59257086207943,27.748785315817887
2018,4,Tucumán,159215.0,11670.0,119.0,686.0,314.0,171972,32.0,41.75796963877769,10.344120436439566
2018,3,Buenos Aires,1435856.0,1929273.0,156382.0,62318.0,26448.0,3599714,10563.0,64.44056759752046,20.95908740104848
2018,3,Capital Federal,334353.0,1009252.0,35694.0,3872.0,9319.0,1385804,6686.0,108.44591411021922,45.37709204560748
2018,3,Catamarca,27553.0,4443.0,15.0,1.0,2214.0,34215,11.0,32.91594537411041,8.373046550087581
2018,3,Chaco,53927.0,42359.0,1990.0,2628.0,1129.0,102021,12.0,32.283100833077576,8.628583509513742
2018,3,Chubut,58887.0,23065.0,1239.0,13817.0,6728.0,101310,2426.0,56.391745852269025,17.28630822939319
2018,3,Córdoba,337620.0,342401.0,15785.0,19213.0,10839.0,725764,94.0,64.24210026029336,19.66915749676994
2018,3,Corrientes,56444.0,41300.0,212.0,1468.0,32.0,99445,11.0,34.24993887383215,9.018948170247882
2018,3,Entre Ríos,103318.0,83714.0,2403.0,15093.0,80.0,204560,48.0,50.222013858377494,15.016208210741233
2018,3,Formosa,22777.0,7589.0,817.0,13625.0,57.0,44865,0.0,29.576573428878444,7.5279498103121085
2018,3,Jujuy,33363.0,10856.0,32.0,641.0,43.0,44934,1.0,23.263700137195517,5.949165647225797
2018,3,La Pampa,12415.0,54574.0,8437.0,7011.0,987.0,83180,244.0,71.75023651844843,23.64056278957734
2018,3,La Rioja,16587.0,34984.0,13.0,253.0,35.0,51855,17.0,50.73304318059562,13.505484520192356
2018,3,Mendoza,151033.0,40205.0,5744.0,8195.0,1852.0,205545,1484.0,37.990597267996215,10.601969231966759
2018,3,Misiones,56290.0,50793.0,512.0,391.0,56.0,108042,0.0,32.10366641805902,8.74450949017475
2018,3,Neuquén,46602.0,54129.0,998.0,12277.0,2712.0,114713,2005.0,60.48661674396911,18.005451709791327
2018,3,Río Negro,68590.0,33474.0,1252.0,5051.0,5125.0,112433,1059.0,50.54264808703746,15.546572458298687
2018,3,Salta,76600.0,53980.0,678.0,234.0,1391.0,132882,1.0,39.42741342068409,9.549341341721156
2018,3,San Juan,54025.0,5838.0,826.0,2744.0,1048.0,63823,658.0,33.05141650392377,8.419357955569252
2018,3,San Luis,11096.0,7784.0,368.0,52859.0,2314.0,74121,300.0,52.35311497551916,14.983359875657099
2018,3,Santa Cruz,18606.0,4574.0,585.0,6238.0,3996.0,33565,434.0,32.72785029455932,9.738987459252597
2018,3,Santa Fe,339126.0,312866.0,11749.0,16337.0,15022.0,694883,217.0,63.4096146162309,19.939106982732063
2018,3,Santiago Del Estero,25805.0,58789.0,23.0,1662.0,81.0,86358,2.0,36.24961697805127,8.996517443513934
2018,3,Tierra Del Fuego,19365.0,22649.0,1502.0,1.0,2047.0,45056,508.0,92.77191839394062,27.506021696216745
2018,3,Tucumán,161209.0,9280.0,110.0,252.0,315.0,171135,31.0,41.68101359528755,10.325137534986972
2018,2,Buenos Aires,1450203.0,1807868.0,143626.0,71256.0,27746.0,3490134,10565.0,62.78226651094991,20.374582324435124
2018,2,Capital Federal,342431.0,977916.0,35610.0,3908.0,9321.0,1362498,6688.0,106.53494128146691,44.632577746788044
2018,2,Catamarca,27444.0,4415.0,15.0,1.0,2214.0,34078,11.0,32.8575008674866,8.35838388395506
2018,2,Chaco,54134.0,40750.0,562.0,1946.0,1129.0,98509,12.0,31.251704996034892,8.353123614291734
2018,2,Chubut,58935.0,19591.0,1239.0,14070.0,6729.0,98137,2427.0,54.90230333735512,16.830485129144066
2018,2,Córdoba,345141.0,327636.0,13832.0,16355.0,10109.0,712979,94.0,63.2743661231958,19.373198551696014
2018,2,Corrientes,56541.0,39715.0,201.0,1468.0,32.0,97946,11.0,33.80975390881165,8.903247385340823
2018,2,Entre Ríos,104811.0,80376.0,2405.0,12313.0,80.0,199937,48.0,49.20261187052838,14.711648453505866
2018,2,Formosa,23543.0,7311.0,18.0,13625.0,57.0,44554,0.0,29.434226520796997,7.4919076165093035
2018,2,Jujuy,33571.0,10856.0,23.0,640.0,43.0,45132,1.0,23.432202729854474,5.9923974768014165
2018,2,La Pampa,12416.0,53587.0,8420.0,7011.0,987.0,82177,244.0,71.04033787278055,23.40701065826804
2018,2,La Rioja,16663.0,34984.0,13.0,253.0,35.0,51931,17.0,50.97789073923241,13.570922884408905
2018,2,Mendoza,152938.0,36872.0,3084.0,6206.0,1852.0,199468,1484.0,36.97287272406129,10.318226443150964
2018,2,Misiones,57265.0,47923.0,512.0,391.0,56.0,106147,0.0,31.630907682221824,8.61598877251767
2018,2,Neuquén,46633.0,52855.0,998.0,12649.0,2713.0,113842,2006.0,60.23679161402031,17.931877810369247
2018,2,Río Negro,68667.0,32795.0,1252.0,4396.0,5125.0,111176,1059.0,50.147894623963396,15.42558308937726
2018,2,Salta,78386.0,53478.0,678.0,234.0,1391.0,134166,1.0,39.93719209989731,9.673102808845783
2018,2,San Juan,54080.0,5068.0,826.0,3079.0,1048.0,63443,658.0,32.94664884868421,8.392841711641646
2018,2,San Luis,11104.0,7666.0,368.0,16.0,2314.0,21168,300.0,15.150424491351385,4.336137508962927
2018,2,Santa Cruz,18615.0,4474.0,585.0,6734.0,3997.0,33970,435.0,33.33236451006607,9.919588050940062
2018,2,Santa Fe,337934.0,304349.0,11354.0,15801.0,15114.0,684243,309.0,62.57079239957442,19.675591530682105
2018,2,Santiago Del Estero,26074.0,55935.0,23.0,1662.0,81.0,83773,2.0,35.256464211164236,8.750160589339375
2018,2,Tierra Del Fuego,19372.0,22756.0,531.0,1.0,2047.0,44199,508.0,91.60519629538562,27.162316515991055
2018,2,Tucumán,160315.0,8965.0,110.0,252.0,315.0,169926,31.0,41.512563170017415,10.283671207148597
2018,1,Buenos Aires,1452061.0,1793884.0,133928.0,64379.0,31194.0,3464882,10564.0,62.62621166168454,20.27965291057949
2018,1,Capital Federal,349995.0,968483.0,35535.0,3164.0,9393.0,1359882,6688.0,106.23567174586837,44.562961320417855
2018,1,Catamarca,27300.0,4415.0,15.0,1.0,2214.0,33934,11.0,32.79361613741535,8.342098537275874
2018,1,Chaco,54879.0,40157.0,383.0,388.0,1130.0,96925,12.0,30.829927645702472,8.240328535251999
2018,1,Chubut,56375.0,19591.0,1194.0,14070.0,6729.0,95532,2427.0,53.71560488248906,16.466326556340928
2018,1,Córdoba,349342.0,326894.0,13178.0,13237.0,11275.0,713825,101.0,63.51716965201617,19.447381073339752
2018,1,Corrientes,56937.0,35225.0,888.0,1334.0,33.0,94406,11.0,32.66346087317512,8.60133260210877
2018,1,Entre Ríos,106998.0,75751.0,3789.0,10776.0,80.0,197346,48.0,48.68120241785722,14.555673456325385
2018,1,Formosa,23556.0,7095.0,17.0,1603.0,57.0,32328,0.0,21.404310259211442,5.4480098282582645
2018,1,Jujuy,33856.0,10456.0,23.0,28.0,43.0,44405,1.0,23.121260875677535,5.912829505826147
2018,1,La Pampa,10807.0,51389.0,8386.0,10556.0,1926.0,82668,396.0,71.75163692275797,23.64124866231016
2018,1,La Rioja,16960.0,34984.0,13.0,253.0,35.0,52228,17.0,51.44351011244806,13.694770063119927
2018,1,Mendoza,152931.0,36872.0,3086.0,6206.0,1852.0,199463,1484.0,37.07215110240331,10.345843091967911
2018,1,Misiones,56311.0,46880.0,328.0,5.0,56.0,103580,0.0,30.95673588446963,8.432278416607307
2018,1,Neuquén,46714.0,55072.0,1000.0,12404.0,2713.0,115897,2006.0,61.517390351563726,18.31283869735193
2018,1,Río Negro,68769.0,31712.0,1251.0,4259.0,5128.0,110057,1062.0,49.816861312232405,15.323567091543692
2018,1,Salta,79936.0,51534.0,118.0,204.0,1391.0,133182,1.0,39.775591632918804,9.633845443846392
2018,1,San Juan,54080.0,5068.0,826.0,2246.0,1048.0,62610,658.0,32.60917745169287,8.306800710570991
2018,1,San Luis,11104.0,7594.0,368.0,16.0,2314.0,21096,300.0,15.14879034827491,4.335615022675048
2018,1,Santa Cruz,18615.0,4474.0,1799.0,6734.0,2783.0,33970,435.0,33.55275989857616,9.98473486255572
2018,1,Santa Fe,341997.0,300421.0,10674.0,11636.0,15298.0,679717,309.0,62.28199844300957,19.584682368757406
2018,1,Santiago Del Estero,26788.0,54594.0,23.0,1432.0,81.0,82916,2.0,34.9882694482421,8.683504190530646
2018,1,Tierra Del Fuego,19372.0,9663.0,531.0,1.0,2047.0,31106,508.0,65.19963702359347,19.33152333431171
2018,1,Tucumán,158611.0,8921.0,107.0,368.0,50.0,168026,31.0,41.176009388866156,10.200177350055142
2017,4,Buenos Aires,1241172.0,1718013.0,131181.0,60082.0,31448.0,3171206,10690.0,57.609615290258205,18.61464924835486
2017,4,Capital Federal,571363.0,961688.0,36277.0,3119.0,9877.0,1575418,6906.0,122.89742418734991,51.6167209151056
2017,4,Catamarca,27083.0,263.0,11.0,1.0,2200.0,29548,10.0,28.620950093924897,7.280600419229377
2017,4,Chaco,55035.0,39690.0,389.0,380.0,1121.0,96603,12.0,30.808158111236537,8.234501979468078
2017,4,Chubut,56378.0,15097.0,1187.0,14070.0,6708.0,91012,2428.0,51.46309626749354,15.77581593080522
2017,4,Córdoba,349710.0,324709.0,12778.0,12043.0,10739.0,709874,105.0,63.33262565207773,19.390857786793124
2017,4,Corrientes,56786.0,34722.0,894.0,1334.0,35.0,93760,11.0,32.51511831118755,8.562263620309615
2017,4,Entre Ríos,107764.0,73692.0,1894.0,10267.0,86.0,193654,49.0,47.885245293746834,14.317635180183578
2017,4,Formosa,23410.0,6973.0,19.0,1603.0,51.0,32056,0.0,21.270976689249718,5.414060072151437
2017,4,Jujuy,33844.0,9626.0,20.0,28.0,34.0,43551,1.0,22.742083716267025,5.81583543877829
2017,4,La Pampa,10808.0,50495.0,8272.0,10569.0,1927.0,81675,396.0,71.04976106378558,23.409929773918797
2017,4,La Rioja,16912.0,34984.0,14.0,253.0,31.0,52177,17.0,51.56847440546175,13.727965660359493
2017,4,Mendoza,152896.0,16114.0,3015.0,6206.0,1920.0,178661,1490.0,33.32562553415048,9.300280994440511
2017,4,Misiones,56271.0,47470.0,95.0,5.0,54.0,103895,0.0,31.14218485379854,8.482789477895514
2017,4,Neuquén,46739.0,54119.0,1017.0,12404.0,2692.0,114965,2006.0,61.24232317785096,18.2308851652642
2017,4,Río Negro,68690.0,30451.0,1250.0,4259.0,5114.0,108702,1062.0,49.37562976824529,15.187813662722721
2017,4,Salta,80705.0,50446.0,127.0,158.0,1376.0,132811,1.0,39.79624247145896,9.638816535753657
2017,4,San Juan,54079.0,451.0,812.0,2246.0,1036.0,57965,659.0,30.29992919128174,7.718528602820455
2017,4,San Luis,11104.0,1119.0,335.0,17.0,2329.0,14604,300.0,10.586731069754228,3.0299272402737993
2017,4,Santa Cruz,18614.0,1668.0,582.0,4638.0,3950.0,29018,434.0,28.912492882806827,8.603821648608145
2017,4,Santa Fe,341680.0,293831.0,10602.0,10965.0,15382.0,672137,323.0,61.7127712196729,19.405680474329014
2017,4,Santiago Del Estero,27313.0,40407.0,19.0,1025.0,80.0,68842,2.0,29.126386109501063,7.228687949666727
2017,4,Tierra Del Fuego,19372.0,6906.0,530.0,1.0,2045.0,28346,508.0,59.89413596263622,17.758493353028065
2017,4,Tucumán,156583.0,5223.0,105.0,102.0,319.0,162298,34.0,39.8968735176797,9.883286960651205
2017,3,Buenos Aires,1288025.0,1571180.0,124920.0,35058.0,38777.0,3046758,11202.0,55.62938339533962,17.935870973592106
2017,3,Capital Federal,583249.0,941092.0,33481.0,2814.0,9723.0,1563289,7070.0,121.85832590969336,51.2444496511116
2017,3,Catamarca,26873.0,4411.0,12.0,1.0,2181.0,33467,11.0,32.49092567790524,8.265091234974188
2017,3,Chaco,54888.0,37307.0,456.0,36.0,1072.0,93747,12.0,29.975925647657625,8.012103738024656
2017,3,Chubut,56359.0,5645.0,1217.0,13503.0,6820.0,81067,2477.0,46.21537746651841,14.16737183585357
2017,3,Córdoba,344580.0,319360.0,10579.0,7137.0,14988.0,696536,108.0,62.30700225296333,19.076953915608296
2017,3,Corrientes,56247.0,33993.0,947.0,1334.0,27.0,92536,12.0,32.16543574593796,8.470212670540503
2017,3,Entre Ríos,107774.0,69596.0,1786.0,6245.0,63.0,185414,50.0,45.95812167017718,13.741494179292031
2017,3,Formosa,22647.0,6816.0,428.0,2202.0,12.0,32105,0.0,21.350384380070757,5.43429504811395
2017,3,Jujuy,33796.0,9395.0,20.0,23.0,8.0,43241,1.0,22.64536299508256,5.791142800512126
2017,3,La Pampa,11378.0,49679.0,5153.0,11536.0,1944.0,79280,410.0,69.13993701142644,22.780807976856142
2017,3,La Rioja,16638.0,34984.0,14.0,252.0,25.0,51896,17.0,51.46525230494696,13.700651079810719
2017,3,Mendoza,154036.0,33788.0,2772.0,29.0,1866.0,190958,1533.0,35.70493177720565,9.964323465862444
2017,3,Misiones,56472.0,43880.0,110.0,5.0,9.0,100476,0.0,30.205990933031902,8.227833589371523
2017,3,Neuquén,48001.0,52468.0,1044.0,11576.0,2695.0,113755,2029.0,60.8304131050389,18.10848135178631
2017,3,Río Negro,69301.0,30018.0,1106.0,3054.0,4017.0,106393,1103.0,48.518658939500625,14.924361907723748
2017,3,Salta,80782.0,50284.0,127.0,158.0,1167.0,132517,1.0,39.839700806907416,9.649427484390076
2017,3,San Juan,54499.0,5068.0,816.0,1053.0,1013.0,61789,660.0,32.36688935995978,8.245115565495915
2017,3,San Luis,11407.0,7576.0,347.0,26.0,2363.0,21408,311.0,15.477861790298098,4.429809174940647
2017,3,Santa Cruz,19220.0,5487.0,1544.0,4552.0,2887.0,33222,468.0,33.29182971658959,9.907366563740627
2017,3,Santa Fe,322953.0,290655.0,6338.0,4897.0,37499.0,662086,256.0,60.90635563451515,19.152164898849556
2017,3,Santiago Del Estero,27733.0,54096.0,19.0,911.0,35.0,82792,2.0,35.12104488438485,8.716515836151316
2017,3,Tierra Del Fuego,21587.0,7012.0,622.0,1.0,2244.0,30883,583.0,65.74180473434595,19.492764396867877
2017,3,Tucumán,154130.0,6431.0,106.0,40.0,305.0,160979,33.0,39.69537916123259,9.833448455500244
2017,2,Buenos Aires,1378549.0,1535037.0,119132.0,21555.0,24358.0,3067430,11201.0,56.272144161691315,18.104156481000473
2017,2,Capital Federal,615262.0,932466.0,38628.0,2819.0,11016.0,1592175,8016.0,124.06139375642523,52.236738675121046
2017,2,Catamarca,26401.0,255.0,14.0,1.0,34.0,26692,13.0,25.97712106768351,6.608185687419579
2017,2,Chaco,54449.0,35613.0,458.0,52.0,39.0,90597,14.0,29.045524775453423,7.763587198662014
2017,2,Chubut,43994.0,1067.0,916.0,13194.0,4804.0,62245,1730.0,35.54601117914412,10.897114883440475
2017,2,Córdoba,341748.0,303488.0,4451.0,6446.0,1505.0,657505,133.0,58.973528908003566,18.05661531060883
2017,2,Corrientes,55262.0,33192.0,258.0,1354.0,31.0,90085,12.0,31.38612136835505,8.265165616133114
2017,2,Entre Ríos,108309.0,67650.0,254.0,6448.0,71.0,182675,57.0,45.38933102824724,13.571663585663645
2017,2,Formosa,22493.0,6410.0,17.0,1023.0,13.0,29956,0.0,19.965076445261992,5.0818187061685505
2017,2,Jujuy,33742.0,8858.0,22.0,0.0,35.0,42656,1.0,22.403415894624064,5.729417105648426
2017,2,La Pampa,12754.0,48310.0,5194.0,6253.0,511.0,72573,449.0,63.49352648099681,20.920811368324546
2017,2,La Rioja,16244.0,0.0,15.0,2.0,28.0,16271,18.0,16.203445806143563,4.313641371128342
2017,2,Mendoza,153331.0,13030.0,2581.0,27.0,1784.0,169302,1451.0,31.75860536139077,8.863231962926129
2017,2,Misiones,56752.0,42925.0,103.0,5.0,9.0,99794,0.0,30.089248025085933,8.196262181174568
2017,2,Neuquén,51794.0,50283.0,1133.0,11545.0,2678.0,115321,2112.0,61.91013427666159,18.43063459528346
2017,2,Río Negro,67038.0,29147.0,961.0,3213.0,1260.0,100621,998.0,46.02080512293318,14.1565144707972
2017,2,Salta,80184.0,27280.0,115.0,158.0,804.0,108540,1.0,32.739420263626215,7.929941866624195
2017,2,San Juan,48670.0,451.0,772.0,1073.0,915.0,51261,620.0,26.96461612024698,6.869062671706707
2017,2,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,9.513970314868304,2.7229996991951935
2017,2,Santa Cruz,15311.0,2722.0,1365.0,4735.0,2255.0,26019,369.0,26.248619828709554,7.812000426302888
2017,2,Santa Fe,329813.0,228102.0,3234.0,4958.0,1173.0,566918,362.0,52.26961123969867,16.436519275562326
2017,2,Santiago Del Estero,28337.0,3900.0,19.0,911.0,29.0,33194,2.0,14.118988073971998,3.5041532386183105
2017,2,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,68.46322075955756,20.30130511507835
2017,2,Tucumán,149013.0,5223.0,116.0,14.0,45.0,154374,37.0,38.18623365639289,9.459823731438563
2017,1,Buenos Aires,1559178.0,1465817.0,118839.0,21200.0,24342.0,3178174,11202.0,58.57400244920328,18.804855031011677
2017,1,Capital Federal,428801.0,918328.0,38259.0,2730.0,10928.0,1391030,8016.0,108.36920836560806,45.687714654171046
2017,1,Catamarca,26020.0,248.0,14.0,1.0,34.0,26304,13.0,25.659350838021506,6.527341318167275
2017,1,Chaco,54430.0,34277.0,252.0,52.0,39.0,89036,14.0,28.62166053842791,7.65022534015797
2017,1,Chubut,43994.0,999.0,916.0,13194.0,4793.0,62166,1730.0,35.662220237763016,10.932503392025788
2017,1,Córdoba,335673.0,293479.0,4871.0,5782.0,1394.0,641066,133.0,57.65332959287443,17.652242570602198
2017,1,Corrientes,54993.0,31994.0,236.0,1354.0,31.0,88596,12.0,30.940600109644144,8.147787146784857
2017,1,Entre Ríos,108509.0,65095.0,230.0,6448.0,71.0,180296,57.0,44.907273687041226,13.427434245008815
2017,1,Formosa,22438.0,6215.0,16.0,1023.0,13.0,29705,0.0,19.842489178645863,5.050590921688212
2017,1,Jujuy,33869.0,9278.0,22.0,0.0,34.0,43202,1.0,22.756985962232346,5.81976940765058
2017,1,La Pampa,12754.0,47195.0,5194.0,6253.0,517.0,71458,455.0,62.66928104575163,20.649049712429974
2017,1,La Rioja,16180.0,0.0,15.0,2.0,28.0,16207,18.0,16.19552414605418,4.311444393660782
2017,1,Mendoza,153326.0,13030.0,2581.0,27.0,1769.0,169282,1451.0,31.843012770179662,8.886706245725367
2017,1,Misiones,57363.0,40142.0,101.0,5.0,8.0,97619,0.0,29.522202363131044,8.041713210556319
2017,1,Neuquén,51771.0,48109.0,1124.0,11665.0,2670.0,113227,2112.0,61.02302006782746,18.166254008454768
2017,1,Río Negro,67075.0,28785.0,954.0,3213.0,1261.0,100288,1000.0,46.02953874119518,14.158945655638249
2017,1,Salta,79837.0,26845.0,114.0,158.0,679.0,107632,1.0,32.57548931482305,7.8901262912821775
2017,1,San Juan,48670.0,451.0,772.0,1073.0,907.0,51253,620.0,27.03676098842391,6.887390312005832
2017,1,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,9.545500193678896,2.7319835263877543
2017,1,Santa Cruz,15502.0,2722.0,1272.0,4733.0,2257.0,26116,370.0,26.52499173785465,7.89382704275053
2017,1,Santa Fe,327458.0,226094.0,3210.0,4948.0,1172.0,562520,362.0,51.970107692080425,16.34225474583628
2017,1,Santiago Del Estero,29616.0,3900.0,19.0,911.0,29.0,34473,2.0,14.702119493368587,3.6488508898009986
2017,1,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,68.91974851288131,20.435486705666722
2017,1,Tucumán,147373.0,5223.0,116.0,14.0,45.0,152734,37.0,37.90016075894098,9.388852799951817
2016,4,Buenos Aires,1563542.0,1414676.0,118747.0,21394.0,24342.0,3131499,11202.0,61.236587430356856,18.578640735833826
2016,4,Capital Federal,434835.0,914952.0,38161.0,2583.0,10928.0,1393443,8016.0,120.63133173632356,45.78373827727234
2016,4,Catamarca,26735.0,250.0,14.0,1.0,34.0,27021,13.0,26.543515589961913,6.720813040873304
2016,4,Chaco,54974.0,33534.0,248.0,52.0,39.0,88833,14.0,28.786656085255263,7.653240095890541
2016,4,Chubut,43994.0,955.0,916.0,13107.0,4793.0,62035,1730.0,36.07290546427898,10.959254911598952
2016,4,Córdoba,337368.0,289344.0,3368.0,5686.0,789.0,636422,133.0,57.696719154378975,17.57129145976522
2016,4,Corrientes,54981.0,31497.0,233.0,1354.0,31.0,88084,12.0,30.98107037649768,8.119896031116928
2016,4,Entre Ríos,109359.0,64141.0,226.0,6448.0,71.0,180188,57.0,45.208402854677,13.451982739190726
2016,4,Formosa,22400.0,6061.0,16.0,1023.0,13.0,29513,0.0,19.84823607816392,5.02928480990009
2016,4,Jujuy,33838.0,8731.0,22.0,0.0,34.0,42624,1.0,22.651387008241425,5.758804384392255
2016,4,La Pampa,12754.0,47245.0,5054.0,6253.0,522.0,71368,460.0,63.016182768654026,20.670760836407798
2016,4,La Rioja,16270.0,0.0,16.0,2.0,28.0,16298,18.0,16.45531638401623,4.350562085368715
2016,4,Mendoza,153320.0,13030.0,2579.0,27.0,1769.0,169274,1451.0,32.10735338479002,8.910941733480245
2016,4,Misiones,57983.0,39294.0,100.0,5.0,8.0,97390,0.0,29.720149807797423,8.047024567428018
2016,4,Neuquén,51742.0,46389.0,1124.0,11910.0,2670.0,111723,2112.0,60.873667228199054,17.993247493890816
2016,4,Río Negro,67057.0,28474.0,954.0,3274.0,1261.0,100020,1000.0,46.38521035065572,14.170250609480686
2016,4,Salta,79389.0,26657.0,110.0,158.0,621.0,106934,1.0,32.69411973937546,7.865487548426057
2016,4,San Juan,48670.0,451.0,772.0,1121.0,907.0,51301,620.0,27.292421452197058,6.913287316652287
2016,4,San Luis,11432.0,1120.0,354.0,26.0,375.0,12992,315.0,9.640682435370556,2.7410268293938924
2016,4,Santa Cruz,15607.0,2722.0,1055.0,4823.0,2257.0,26094,370.0,27.04676021484584,7.940780215262837
2016,4,Santa Fe,326721.0,225792.0,3201.0,4946.0,1172.0,561470,362.0,52.19105023718895,16.345011971501133
2016,4,Santiago Del Estero,30192.0,3900.0,19.0,911.0,29.0,35049,2.0,15.067847510433346,3.719720429331573
2016,4,Tierra Del Fuego,22636.0,6905.0,665.0,1.0,2350.0,31938,619.0,70.30526590539473,20.57132386392357
2016,4,Tucumán,146995.0,4482.0,116.0,14.0,45.0,151615,37.0,37.9807622036193,9.349553397483637
2016,3,Buenos Aires,1574216.0,1355770.0,113463.0,18867.0,24276.0,3075387,11205.0,60.14329545468815,18.295308597951934
2016,3,Capital Federal,447726.0,905105.0,36796.0,2514.0,10963.0,1395053,8051.0,120.77287775101534,45.85472026772204
2016,3,Catamarca,26689.0,248.0,14.0,1.0,18.0,26957,13.0,26.48067675746367,6.72059087375157
2016,3,Chaco,56251.0,32730.0,232.0,2.0,15.0,89216,14.0,28.910749068480953,7.706877803276395
2016,3,Chubut,43987.0,935.0,916.0,13364.0,4750.0,62222,1730.0,36.17869442878647,11.041169584989312
2016,3,Córdoba,348481.0,285480.0,2540.0,5695.0,395.0,642458,133.0,58.24381625803197,17.78550480431242
2016,3,Corrientes,55934.0,30813.0,217.0,1354.0,22.0,88328,12.0,31.066878826051184,8.161726730902307
2016,3,Entre Ríos,112588.0,61850.0,206.0,6441.0,64.0,181092,57.0,45.43514088447326,13.552371996148606
2016,3,Formosa,21800.0,5905.0,9.0,0.0,2.0,27716,0.0,18.639708302862847,4.733748023050463
2016,3,Jujuy,34250.0,8236.0,22.0,0.0,30.0,42537,1.0,22.605154265256864,5.76400350138348
2016,3,La Pampa,12751.0,45952.0,4910.0,6236.0,515.0,69903,461.0,61.73178543650905,20.294829381412075
2016,3,La Rioja,16891.0,0.0,15.0,2.0,22.0,16912,18.0,17.074559106484113,4.529887087279927
2016,3,Mendoza,153233.0,13030.0,2576.0,28.0,1757.0,169174,1450.0,32.08835884566649,8.930444449562124
2016,3,Misiones,59776.0,38130.0,79.0,5.0,7.0,97997,0.0,29.905385775898186,8.121652823521027
2016,3,Neuquén,51752.0,44739.0,1093.0,12402.0,2617.0,110491,2112.0,60.21485088853954,17.862151015228427
2016,3,Río Negro,67043.0,28496.0,942.0,3293.0,1252.0,100024,1002.0,46.38796536215942,14.220201565227184
2016,3,Salta,80866.0,26113.0,90.0,157.0,565.0,107790,1.0,32.95583168118035,7.955372391224448
2016,3,San Juan,48670.0,451.0,770.0,1174.0,903.0,51348,620.0,27.31712713599077,6.939188629814689
2016,3,San Luis,11432.0,1113.0,354.0,23.0,371.0,12978,315.0,9.630539686885157,2.7472425273887247
2016,3,Santa Cruz,15570.0,2722.0,817.0,4978.0,2170.0,25886,371.0,26.835201895450698,7.932484607529773
2016,3,Santa Fe,334911.0,223011.0,3037.0,4862.0,1190.0,566625,386.0,52.67215036886248,16.529361932364445
2016,3,Santiago Del Estero,31730.0,3900.0,19.0,3.0,8.0,35658,2.0,15.329646578472886,3.794480871177055
2016,3,Tierra Del Fuego,22636.0,6276.0,665.0,1.0,2347.0,31306,619.0,68.94049249100736,20.307103192524696
2016,3,Tucumán,147259.0,3850.0,116.0,53.0,41.0,151282,37.0,37.89736341023836,9.358616360369721
2016,2,Buenos Aires,1579448.0,1305949.0,113070.0,21163.0,25661.0,3032776,12515.0,59.33852679105808,18.098684568289556
2016,2,Capital Federal,450644.0,892209.0,36669.0,2390.0,12672.0,1384824,9760.0,120.03953504825309,45.59375712104128
2016,2,Catamarca,26262.0,245.0,14.0,1.0,34.0,26543,13.0,26.074188059740646,6.632980570132604
2016,2,Chaco,56112.0,31825.0,221.0,52.0,41.0,88235,16.0,28.5935505552226,7.642896733294073
2016,2,Chubut,43977.0,867.0,916.0,13293.0,4803.0,62116,1740.0,36.12438565556337,11.074824787933132
2016,2,Córdoba,348891.0,277615.0,1709.0,5610.0,1089.0,634680,234.0,57.54798052828644,17.620348014320207
2016,2,Corrientes,55511.0,29845.0,203.0,1354.0,43.0,86932,24.0,30.580162046616557,8.053039893831306
